"","站名","年","月","PM2.5 天數","PM10 天數","PM2.5 average","PM10 average","縣市","鄉鎮"
"1757","大同","2014","04",0,0,20.1960748792271,64.9332729468599,"臺北市","大同區"
"1758","大里","2014","04",10,0,32.4144302290641,71.4179499599576,"臺中市","大里區"
"1759","大園","2014","04",2,0,24.3332125603865,53.7717391304348,"桃園市","大園區"
"1760","大寮","2014","04",11,0,30.2838493631972,63.1723386034256,"高雄市","大寮區"
"1761","小港","2014","04",10,0,31.328694554238,82.3885155906895,"高雄市","小港區"
"1762","中山","2014","04",1,0,23.4627415458937,68.0384057971014,"臺北市","中山區"
"1763","中壢","2014","04",3,0,26.9589371980676,71.8521739130435,"桃園市","中壢區"
"1764","仁武","2014","04",19,1,38.3627098995066,86.4134975070397,"高雄市","仁武區"
"1765","斗六","2014","04",22,0,43.0528315766359,73.8705368906456,"雲林縣","斗六市"
"1766","冬山","2014","04",0,0,20.5228260869565,40.2318581780538,"宜蘭縣","冬山鄉"
"1767","古亭","2014","04",0,0,21.8480676328502,52.6330314009662,"臺北市","大安區"
"1768","左營","2014","04",16,0,35.4724363197189,79.6903875713658,"高雄市","左營區"
"1769","平鎮","2014","04",7,0,30.5558361750497,64.0899474282467,"桃園市","平鎮區"
"1770","永和","2014","04",1,0,24.7655193236715,42.8815821256039,"新北市","永和區"
"1771","安南","2014","04",17,0,35.9017566974089,84.0132575757576,"臺南市","安南區"
"1772","朴子","2014","04",23,1,43.2360144927536,85.5503795721187,"嘉義縣","朴子市"
"1773","汐止","2014","04",4,0,26.8441080055211,43.083023137554,"新北市","汐止區"
"1774","竹山","2014","04",22,0,41.8600241545894,78.9899154589372,"南投縣","竹山鎮"
"1775","竹東","2014","04",4,0,27.6862538427756,51.564163372859,"新竹縣","竹東鎮"
"1776","西屯","2014","04",11,0,34.5974042396932,63.9956630333293,"臺中市","西屯區"
"1777","沙鹿","2014","04",16,0,37.0981110274589,63.6424344375431,"臺中市","沙鹿區"
"1778","宜蘭","2014","04",1,0,19.837077294686,43.4632850241546,"宜蘭縣","宜蘭市"
"1779","忠明","2014","04",13,0,34.3464866051823,61.8900032938076,"臺中市","南屯區"
"1780","松山","2014","04",1,0,24.3631669960474,44.736231884058,"臺北市","松山區"
"1781","板橋","2014","04",6,0,28.0782004830918,55.163345410628,"新北市","板橋區"
"1782","林口","2014","04",5,0,29.4880396340291,49.8300849575212,"新北市","林口區"
"1783","林園","2014","04",11,0,30.5688092101136,39.0506231570362,"高雄市","林園區"
"1784","花蓮","2014","04",0,0,13.9920893719807,34.0890700483092,"花蓮縣","花蓮市"
"1785","金門","2014","04",19,1,39.7257575757576,75.1768829600351,"金門縣","金城鎮"
"1786","前金","2014","04",14,0,35.5111714975845,75.1757246376812,"高雄市","前金區"
"1787","前鎮","2014","04",15,0,36.544384057971,70.1931763285024,"高雄市","前鎮區"
"1788","南投","2014","04",27,0,46.3322968818621,76.5212439613527,"南投縣","南投市"
"1789","屏東","2014","04",15,0,34.6806521093286,69.009132027866,"屏東縣","屏東市"
"1790","恆春","2014","04",0,0,12.4376910986731,33.0325553132525,"屏東縣","恆春鎮"
"1791","美濃","2014","04",4,0,25.848309178744,61.0821859903382,"高雄市","美濃區"
"1792","苗栗","2014","04",6,0,29.2074934123847,52.1586611456177,"苗栗縣","苗栗市"
"1793","埔里","2014","04",24,0,42.7534420289855,56.5482487922705,"南投縣","埔里鎮"
"1794","桃園","2014","04",5,0,28.5826685042646,53.1088525414326,"桃園市","桃園區"
"1795","馬公","2014","04",0,0,20.6964919739826,41.9970517750021,"澎湖縣","馬公市"
"1796","馬祖","2014","04",4,0,25.7352657004831,49.3557559288538,"連江縣","南竿鄉"
"1797","基隆","2014","04",1,0,22.1796670117322,32.97288647343,"基隆市","信義區"
"1798","崙背","2014","04",19,0,39.0794631093544,66.0157423335627,"雲林縣","崙背鄉"
"1799","淡水","2014","04",2,0,24.4538493631972,44.0487146307798,"新北市","淡水區"
"1800","麥寮","2014","04",25,1,39.3326965305226,73.1918642951252,"雲林縣","麥寮鄉"
"1801","善化","2014","04",17,0,36.2278546332894,76.6408432147563,"臺南市","善化區"
"1802","復興","2014","04",14,0,33.9231803157432,67.842919758223,"高雄市","前鎮區"
"1803","湖口","2014","04",9,0,31.6350660740587,43.6650299579647,"新竹縣","湖口鄉"
"1804","菜寮","2014","04",4,0,28.144384057971,47.1051328502415,"新北市","三重區"
"1805","陽明","2014","04",0,0,15.2952377031181,20.0546797164188,"臺北市","北投區"
"1806","新竹","2014","04",2,0,24.9309178743961,50.4261645962733,"新竹市","東區"
"1807","新店","2014","04",0,0,23.6832729468599,43.1033212560386,"新北市","新店區"
"1808","新莊","2014","04",4,0,27.7325043917435,48.0938131313131,"新北市","新莊區"
"1809","新港","2014","04",14,0,35.2181543697848,79.4794082125604,"嘉義縣","新港鄉"
"1810","新營","2014","04",20,0,36.949522397892,90.1510924462011,"臺南市","新營區"
"1811","楠梓","2014","04",10,0,33.2781614880585,86.4755819060167,"高雄市","楠梓區"
"1812","萬里","2014","04",1,0,21.1529699165569,51.8589591567852,"新北市","萬里區"
"1813","萬華","2014","04",3,0,26.1495114185332,46.0537321977539,"臺北市","萬華區"
"1814","嘉義","2014","04",21,0,40.4805755330355,75.7777338603426,"嘉義市","西區"
"1815","彰化","2014","04",15,0,35.8878019323671,63.1020531400966,"彰化縣","彰化市"
"1816","臺西","2014","04",12,0,36.5049516908213,53.2521739130435,"雲林縣","臺西鄉"
"1817","臺東","2014","04",0,0,13.4090799297321,25.9241008387748,"臺東縣","臺東市"
"1818","臺南","2014","04",10,0,31.4218810778593,79.7028428696907,"臺南市","中西區"
"1819","鳳山","2014","04",14,1,36.1833607817304,86.7132960035134,"高雄市","鳳山區"
"1820","潮州","2014","04",10,0,29.7280961791831,67.1631148440931,"屏東縣","潮州鎮"
"1821","線西","2014","04",8,0,31.41038647343,58.2719343800322,"彰化縣","線西鄉"
"1822","橋頭","2014","04",13,0,34.4018970763536,70.4977426438296,"高雄市","橋頭區"
"1823","頭份","2014","04",11,0,33.4004007465964,54.896332894159,"苗栗縣","頭份鎮"
"1824","龍潭","2014","04",3,0,28.2083552920509,64.5995388669302,"桃園市","龍潭區"
"1825","豐原","2014","04",10,0,30.6872357111488,56.6773069366433,"臺中市","豐原區"
"1826","關山","2014","04",0,0,11.1014612234881,25.8998411222196,"臺東縣","關山鎮"
"1827","觀音","2014","04",3,0,24.912288255223,59.0852343308865,"桃園市","觀音區"
"1828","二林","2015","04",6,0,25.8749694956572,48.18395256917,"彰化縣","二林鎮"
"1829","三重","2015","04",4,0,19.1374396135266,62.8407004830918,"新北市","三重區"
"1830","三義","2015","04",1,0,20.9614020641195,38.3513888888889,"苗栗縣","三義鄉"
"1831","土城","2015","04",8,0,26.9970165207058,47.6964229894856,"新北市","土城區"
"1832","士林","2015","04",3,0,19.9686688250179,37.711295564339,"臺北市","北投區"
"1833","大同","2015","04",3,0,20.5882850241546,57.8024758454106,"臺北市","大同區"
"1834","大里","2015","04",5,0,23.4117999654384,52.1193314093314,"臺中市","大里區"
"1835","大園","2015","04",4,0,23.2599527887571,52.1293917403407,"桃園市","大園區"
"1836","大寮","2015","04",6,0,25.6141602995294,49.5165843214756,"高雄市","大寮區"
"1837","小港","2015","04",4,0,23.9356203153198,62.3224655980091,"高雄市","小港區"
"1838","中山","2015","04",4,0,22.6174941598811,56.4168438003221,"臺北市","中山區"
"1839","中壢","2015","04",3,0,19.7292708137273,63.6332729468599,"桃園市","中壢區"
"1840","仁武","2015","04",4,0,21.6932367149758,66.699549846289,"高雄市","仁武區"
"1841","斗六","2015","04",5,0,26.153722002635,54.9619565217391,"雲林縣","斗六市"
"1842","冬山","2015","04",0,0,13.1490036231884,32.9688625384278,"宜蘭縣","冬山鄉"
"1843","古亭","2015","04",4,0,23.5183355292051,52.1939393939394,"臺北市","大安區"
"1844","左營","2015","04",6,0,24.9974253403601,60.2606884057971,"高雄市","左營區"
"1845","平鎮","2015","04",5,0,23.4048121373922,50.0723239257564,"桃園市","平鎮區"
"1846","永和","2015","04",3,0,21.8337560386473,42.6928140096618,"新北市","永和區"
"1847","安南","2015","04",3,0,20.8637379227053,57.6670531400966,"臺南市","安南區"
"1848","朴子","2015","04",1,0,21.3776021080369,66.0484574000878,"嘉義縣","朴子市"
"1849","汐止","2015","04",0,0,22.005588493632,40.7373462889767,"新北市","汐止區"
"1850","竹山","2015","04",9,0,30.1464371980676,58.3178908651735,"南投縣","竹山鎮"
"1851","竹東","2015","04",2,0,21.498731884058,41.8844202898551,"新竹縣","竹東鎮"
"1852","西屯","2015","04",5,0,21.7384057971014,47.1315217391304,"臺中市","西屯區"
"1853","沙鹿","2015","04",1,0,18.8889469226426,50.68428304787,"臺中市","沙鹿區"
"1854","宜蘭","2015","04",0,0,NA,38.3886645962733,"宜蘭縣","宜蘭市"
"1855","忠明","2015","04",2,0,23.1269171528954,44.0060869565217,"臺中市","南屯區"
"1856","松山","2015","04",2,0,20.7055540701129,41.6597880983751,"臺北市","松山區"
"1857","板橋","2015","04",3,0,23.3102053140097,51.1544685990338,"新北市","板橋區"
"1858","林口","2015","04",8,0,25.4359903381643,51.5351449275362,"新北市","林口區"
"1859","林園","2015","04",6,0,24.1204325867369,41.3158476064998,"高雄市","林園區"
"1860","花蓮","2015","04",0,0,5.05193236714976,29.4365338164251,"花蓮縣","花蓮市"
"1861","金門","2015","04",7,0,27.4612283319125,58.4772856441654,"金門縣","金城鎮"
"1862","前金","2015","04",3,0,22.3708320620392,61.5326965305226,"高雄市","前金區"
"1863","前鎮","2015","04",2,0,17.1630038947831,54.9713438735178,"高雄市","前鎮區"
"1864","南投","2015","04",2,0,23.8576361440492,56.2657938076416,"南投縣","南投市"
"1865","屏東","2015","04",4,0,21.5447005772006,54.2938923395445,"屏東縣","屏東市"
"1866","恆春","2015","04",0,0,9.89627671093632,30.5844612285545,"屏東縣","恆春鎮"
"1867","美濃","2015","04",0,0,17.6365173473869,46.7029589371981,"高雄市","美濃區"
"1868","苗栗","2015","04",2,0,24.1340415019763,69.2529973649539,"苗栗縣","苗栗市"
"1869","埔里","2015","04",8,0,30.6918862538428,44.6409639877031,"南投縣","埔里鎮"
"1870","桃園","2015","04",5,0,23.2730120329446,46.4845520421607,"桃園市","桃園區"
"1871","馬公","2015","04",0,0,17.3597843935175,34.9877615440115,"澎湖縣","馬公市"
"1872","馬祖","2015","04",4,0,26.6824637681159,50.8718357487923,"連江縣","南竿鄉"
"1873","基隆","2015","04",1,0,20.1642018006148,32.9767295131769,"基隆市","信義區"
"1874","崙背","2015","04",8,0,28.0096453667106,53.5132850241546,"雲林縣","崙背鄉"
"1875","淡水","2015","04",1,0,15.9967915822455,41.6172679941542,"新北市","淡水區"
"1876","麥寮","2015","04",7,1,27.8335084252132,71.9234839816934,"雲林縣","麥寮鄉"
"1877","善化","2015","04",7,0,24.6170282012673,49.087085921325,"臺南市","善化區"
"1878","復興","2015","04",3,0,21.9784137963486,53.1725570926658,"高雄市","前鎮區"
"1879","湖口","2015","04",0,0,15.5726537110233,44.8906400966184,"新竹縣","湖口鄉"
"1880","菜寮","2015","04",5,0,20.6222653554175,42.7188405797101,"新北市","三重區"
"1881","陽明","2015","04",0,0,14.0799900662944,19.6560335759249,"臺北市","北投區"
"1882","新竹","2015","04",3,0,23.9857746721877,40.110809178744,"新竹市","東區"
"1883","新店","2015","04",4,0,22.9713383838384,38.5018719806763,"新北市","新店區"
"1884","新莊","2015","04",7,0,27.1904491033263,44.9748917829353,"新北市","新莊區"
"1885","新港","2015","04",0,0,21.9562077294686,57.9271100759144,"嘉義縣","新港鄉"
"1886","新營","2015","04",2,0,21.4623994469583,59.8748502634052,"臺南市","新營區"
"1887","楠梓","2015","04",1,0,20.0146739130435,72.9992753623188,"高雄市","楠梓區"
"1888","萬里","2015","04",1,0,20.5629446640316,49.0956174260522,"新北市","萬里區"
"1889","萬華","2015","04",3,0,21.0706997511345,41.2836187966623,"臺北市","萬華區"
"1890","嘉義","2015","04",4,0,24.8700256707865,57.4010748792271,"嘉義市","西區"
"1891","彰化","2015","04",2,0,20.2490777338603,47.015008783487,"彰化縣","彰化市"
"1892","臺西","2015","04",5,0,22.7787439613527,44.0786835748792,"雲林縣","臺西鄉"
"1893","臺東","2015","04",0,0,9.0111889353897,22.6252229086628,"臺東縣","臺東市"
"1894","臺南","2015","04",0,0,20.0226586517347,50.2987922705314,"臺南市","中西區"
"1895","鳳山","2015","04",4,0,23.1351465055412,70.4928567535947,"高雄市","鳳山區"
"1896","潮州","2015","04",4,0,23.7975003659786,55.7609025032938,"屏東縣","潮州鎮"
"1897","線西","2015","04",4,0,23.4332235397453,48.7877250768555,"彰化縣","線西鄉"
"1898","橋頭","2015","04",1,0,19.9192632850242,57.5477409022761,"高雄市","橋頭區"
"1899","頭份","2015","04",3,0,20.3764492753623,46.8307022084196,"苗栗縣","頭份鎮"
"1900","龍潭","2015","04",2,0,22.4908377250769,53.6499835309618,"桃園市","龍潭區"
"1901","豐原","2015","04",4,0,22.8493836709498,33.8230899293943,"臺中市","豐原區"
"1902","關山","2015","04",0,0,8.94190272288098,20.0105158730159,"臺東縣","關山鎮"
"1903","觀音","2015","04",2,0,21.0796375078011,55.9207208155435,"桃園市","觀音區"
"1904","二林","2016","04",9,1,32.1526328172209,56.7269049187527,"彰化縣","二林鎮"
"1905","三重","2016","04",9,0,28.6547101449275,66.4988049834732,"新北市","三重區"
"1906","三義","2016","04",7,0,27.0682814744371,45.3096477194303,"苗栗縣","三義鄉"
"1907","土城","2016","04",10,0,26.8767857142857,51.7567632850242,"新北市","土城區"
"1908","士林","2016","04",9,0,27.6474776161418,44.34145256917,"臺北市","北投區"
"1909","大同","2016","04",10,0,29.4833717610892,66.435413921827,"臺北市","大同區"
"1910","大里","2016","04",8,3,28.7615624948405,63.0583685430012,"臺中市","大里區"
"1911","大園","2016","04",8,0,28.7565711462451,58.6745827843654,"桃園市","大園區"
"1912","大寮","2016","04",5,0,23.686020531401,45.9614844093105,"高雄市","大寮區"
"1913","小港","2016","04",3,0,23.4733003952569,49.2734458841438,"高雄市","小港區"
"1914","中山","2016","04",11,0,30.4731018851153,56.1259661835749,"臺北市","中山區"
"1915","中壢","2016","04",12,0,31.6748902064119,75.6335097873141,"桃園市","中壢區"
"1916","仁武","2016","04",5,0,26.3994484316853,58.5552524674664,"高雄市","仁武區"
"1917","斗六","2016","04",10,1,35.3712348641696,57.7973539745279,"雲林縣","斗六市"
"1918","冬山","2016","04",2,0,19.915479672751,43.6152631386327,"宜蘭縣","冬山鄉"
"1919","古亭","2016","04",12,0,30.248309178744,48.0472893652241,"臺北市","大安區"
"1920","左營","2016","04",8,0,27.7522291716076,53.6706928621251,"高雄市","左營區"
"1921","平鎮","2016","04",14,0,32.2931818181818,60.3886253842776,"桃園市","平鎮區"
"1922","永和","2016","04",5,0,26.7123015873016,46.3321014492754,"新北市","永和區"
"1923","安南","2016","04",10,1,31.3449553465858,53.3911766775897,"臺南市","安南區"
"1924","朴子","2016","04",12,1,35.1142237593325,67.7049956082565,"嘉義縣","朴子市"
"1925","汐止","2016","04",8,0,26.9432971014493,47.2791062801932,"新北市","汐止區"
"1926","竹山","2016","04",9,1,31.7957619675011,57.71461352657,"南投縣","竹山鎮"
"1927","竹東","2016","04",10,0,32.8971649727085,49.0504650542694,"新竹縣","竹東鎮"
"1928","西屯","2016","04",11,0,34.2302956584478,55.0996980676329,"臺中市","西屯區"
"1929","沙鹿","2016","04",10,0,31.0003184014054,58.4456576635924,"臺中市","沙鹿區"
"1930","宜蘭","2016","04",2,0,20.5738440303658,44.9308661145618,"宜蘭縣","宜蘭市"
"1931","忠明","2016","04",9,0,30.1325757575758,52.3534420289855,"臺中市","南屯區"
"1932","松山","2016","04",8,0,27.5294675795219,50.4253184014054,"臺北市","松山區"
"1933","板橋","2016","04",14,0,32.9034420289855,62.3836078173035,"新北市","板橋區"
"1934","林口","2016","04",10,0,30.0636198945982,59.8063527147909,"新北市","林口區"
"1935","林園","2016","04",5,0,23.7124184390489,30.7347441809398,"高雄市","林園區"
"1936","花蓮","2016","04",2,0,18.9333333333333,39.1165953008344,"花蓮縣","花蓮市"
"1937","金門","2016","04",10,1,29.156516249451,52.3406400966184,"金門縣","金城鎮"
"1938","前金","2016","04",6,0,27.20914613512,49.8156169991747,"高雄市","前金區"
"1939","前鎮","2016","04",3,0,20.9131038647343,44.1613746157224,"高雄市","前鎮區"
"1940","南投","2016","04",9,1,34.2165184453228,61.3250878348704,"南投縣","南投市"
"1941","屏東","2016","04",8,0,27.8915648361301,48.4074275362319,"屏東縣","屏東市"
"1942","恆春","2016","04",0,0,11.0542406158774,29.2717995169082,"屏東縣","恆春鎮"
"1943","美濃","2016","04",4,0,21.6933574879227,38.2236714975845,"高雄市","美濃區"
"1944","苗栗","2016","04",14,0,37.5454307568438,61.06237739716,"苗栗縣","苗栗市"
"1945","埔里","2016","04",4,0,26.2784694773825,43.2661820063994,"南投縣","埔里鎮"
"1946","桃園","2016","04",12,0,31.4029589371981,54.9990942028985,"桃園市","桃園區"
"1947","馬公","2016","04",3,0,19.8708432477769,31.8241216512956,"澎湖縣","馬公市"
"1948","馬祖","2016","04",6,0,24.7878458498024,39.5768719806763,"連江縣","南竿鄉"
